 Tlab      phaseshift
          pwa93       esc96       nijm1       nijm2       reid93  

227.000     5.07919     1.98006     4.47924     4.10512     3.93175
228.000     4.94059     1.83267     4.34484     3.97000     3.79355
229.000     4.80229     1.68567     4.21085     3.83529     3.65577
230.000     4.66426     1.53906     4.07725     3.70098     3.51841
231.000     4.52652     1.39283     3.94405     3.56707     3.38148
232.000     4.38906     1.24699     3.81124     3.43356     3.24496
233.000     4.25187     1.10154     3.67882     3.30045     3.10887
234.000     4.11495     0.95647     3.54679     3.16773     2.97318
235.000     3.97830     0.81177     3.41515     3.03540     2.83791
236.000     3.84191     0.66745     3.28388     2.90346     2.70304
237.000     3.70579     0.52350     3.15300     2.77191     2.56859
238.000     3.56993     0.37992     3.02249     2.64074     2.43453
239.000     3.43432     0.23671     2.89235     2.50994     2.30088
240.000     3.29896     0.09386     2.76259     2.37953     2.16763
241.000     3.16386    -0.04862     2.63319     2.24949     2.03478
242.000     3.02900    -0.19075     2.50416     2.11982     1.90232
243.000     2.89439    -0.33251     2.37549     1.99053     1.77026
244.000     2.76002    -0.47392     2.24719     1.86160     1.63859
245.000     2.62589    -0.61498     2.11924     1.73304     1.50730
246.000     2.49199    -0.75569     1.99165     1.60484     1.37640
247.000     2.35833    -0.89605     1.86441     1.47700     1.24589
248.000     2.22490    -1.03606     1.73753     1.34952     1.11576
249.000     2.09170    -1.17572     1.61099     1.22240     0.98601
250.000     1.95872    -1.31505     1.48480     1.09563     0.85663
251.000     1.82596    -1.45403     1.35895     0.96921     0.72764
252.000     1.69342    -1.59268     1.23345     0.84314     0.59901
253.000     1.56110    -1.73100     1.10829     0.71742     0.47076
254.000     1.42900    -1.86897     0.98346     0.59204     0.34288
255.000     1.29710    -2.00662     0.85897     0.46701     0.21536
256.000     1.16542    -2.14394     0.73481     0.34232     0.08821
257.000     1.03394    -2.28093     0.61099     0.21796    -0.03858
258.000     0.90267    -2.41760     0.48749     0.09395    -0.16500
259.000     0.77160    -2.55394     0.36432    -0.02974    -0.29106
260.000     0.64072    -2.68996     0.24147    -0.15309    -0.41677
261.000     0.51005    -2.82567     0.11895    -0.27610    -0.54212
262.000     0.37957    -2.96105    -0.00326    -0.39879    -0.66712
263.000     0.24928    -3.09613    -0.12514    -0.52116    -0.79176
264.000     0.11918    -3.23088    -0.24671    -0.64320    -0.91606
265.000    -0.01074    -3.36533    -0.36796    -0.76491    -1.04000
266.000    -0.14047    -3.49947    -0.48890    -0.88631    -1.16360
267.000    -0.27001    -3.63330    -0.60953    -1.00739    -1.28686
268.000    -0.39938    -3.76682    -0.72985    -1.12815    -1.40977
269.000    -0.52857    -3.90004    -0.84987    -1.24859    -1.53234
270.000    -0.65758    -4.03296    -0.96958    -1.36872    -1.65457
271.000    -0.78642    -4.16558    -1.08899    -1.48854    -1.77647
272.000    -0.91509    -4.29789    -1.20809    -1.60805    -1.89802
273.000    -1.04360    -4.42992    -1.32690    -1.72726    -2.01925
274.000    -1.17193    -4.56164    -1.44541    -1.84615    -2.14014
275.000    -1.30010    -4.69308    -1.56362    -1.96474    -2.26070
276.000    -1.42811    -4.82422    -1.68154    -2.08303    -2.38093
277.000    -1.55596    -4.95507    -1.79917    -2.20102    -2.50084
278.000    -1.68365    -5.08563    -1.91651    -2.31871    -2.62042
279.000    -1.81119    -5.21591    -2.03356    -2.43611    -2.73967
280.000    -1.93857    -5.34590    -2.15032    -2.55320    -2.85861
281.000    -2.06581    -5.47561    -2.26680    -2.67000    -2.97722
282.000    -2.19289    -5.60504    -2.38299    -2.78651    -3.09551
283.000    -2.31983    -5.73419    -2.49891    -2.90273    -3.21349
284.000    -2.44662    -5.86306    -2.61454    -3.01866    -3.33115
285.000    -2.57327    -5.99165    -2.72989    -3.13431    -3.44849
286.000    -2.69978    -6.11996    -2.84497    -3.24966    -3.56553
287.000    -2.82615    -6.24801    -2.95977    -3.36473    -3.68225
288.000    -2.95239    -6.37578    -3.07430    -3.47952    -3.79866
289.000    -3.07849    -6.50328    -3.18856    -3.59403    -3.91476
290.000    -3.20446    -6.63051    -3.30255    -3.70826    -4.03056
291.000    -3.33030    -6.75747    -3.41626    -3.82221    -4.14605
292.000    -3.45600    -6.88416    -3.52971    -3.93588    -4.26124
293.000    -3.58159    -7.01060    -3.64290    -4.04928    -4.37613
294.000    -3.70705    -7.13676    -3.75582    -4.16240    -4.49071
295.000    -3.83238    -7.26267    -3.86848    -4.27525    -4.60500
296.000    -3.95760    -7.38831    -3.98088    -4.38783    -4.71899
297.000    -4.08269    -7.51370    -4.09301    -4.50014    -4.83268
298.000    -4.20767    -7.63883    -4.20489    -4.61218    -4.94608
299.000    -4.33254    -7.76370    -4.31652    -4.72396    -5.05919
300.000    -4.45729    -7.88832    -4.42788    -4.83547    -5.17200
301.000    -4.58193    -8.01268    -4.53900    -4.94671    -5.28452
302.000    -4.70646    -8.13679    -4.64986    -5.05770    -5.39675
303.000    -4.83089    -8.26065    -4.76047    -5.16842    -5.50870
304.000    -4.95521    -8.38426    -4.87083    -5.27888    -5.62036
305.000    -5.07942    -8.50763    -4.98094    -5.38909    -5.73173
306.000    -5.20354    -8.63074    -5.09080    -5.49903    -5.84282
307.000    -5.32755    -8.75361    -5.20042    -5.60872    -5.95363
308.000    -5.45146    -8.87624    -5.30980    -5.71816    -6.06415
309.000    -5.57528    -8.99862    -5.41893    -5.82734    -6.17440
310.000    -5.69901    -9.12076    -5.52782    -5.93627    -6.28437
311.000    -5.82264    -9.24266    -5.63647    -6.04495    -6.39406
312.000    -5.94618    -9.36432    -5.74488    -6.15338    -6.50348
313.000    -6.06963    -9.48575    -5.85305    -6.26156    -6.61262
314.000    -6.19299    -9.60693    -5.96099    -6.36950    -6.72148
315.000    -6.31627    -9.72788    -6.06869    -6.47719    -6.83008
316.000    -6.43946    -9.84860    -6.17616    -6.58463    -6.93840
317.000    -6.56257    -9.96908    -6.28340    -6.69183    -7.04646
318.000    -6.68560   -10.08933    -6.39040    -6.79879    -7.15425
319.000    -6.80855   -10.20935    -6.49717    -6.90551    -7.26177
320.000    -6.93143   -10.32915    -6.60372    -7.01199    -7.36902
321.000    -7.05422   -10.44871    -6.71003    -7.11823    -7.47601
322.000    -7.17695   -10.56804    -6.81612    -7.22423    -7.58273
323.000    -7.29960   -10.68715    -6.92199    -7.32999    -7.68920
324.000    -7.42218   -10.80603    -7.02763    -7.43552    -7.79540
325.000    -7.54469   -10.92469    -7.13305    -7.54082    -7.90134
326.000    -7.66714   -11.04313    -7.23824    -7.64588    -8.00703
327.000    -7.78952   -11.16134    -7.34322    -7.75071    -8.11245
328.000    -7.91183   -11.27933    -7.44797    -7.85531    -8.21762
329.000    -8.03408   -11.39711    -7.55251    -7.95968    -8.32254
330.000    -8.15627   -11.51466    -7.65683    -8.06383    -8.42720
331.000    -8.27841   -11.63200    -7.76093    -8.16774    -8.53161
332.000    -8.40048   -11.74912    -7.86482    -8.27143    -8.63577
333.000    -8.52250   -11.86603    -7.96849    -8.37489    -8.73967
334.000    -8.64446   -11.98272    -8.07195    -8.47813    -8.84333
335.000    -8.76637   -12.09920    -8.17520    -8.58114    -8.94673
336.000    -8.88823   -12.21547    -8.27823    -8.68393    -9.04989
337.000    -9.01004   -12.33152    -8.38106    -8.78650    -9.15281
338.000    -9.13180   -12.44737    -8.48368    -8.88885    -9.25548
339.000    -9.25352   -12.56300    -8.58609    -8.99098    -9.35790
340.000    -9.37519   -12.67843    -8.68829    -9.09290    -9.46008
341.000    -9.49681   -12.79365    -8.79029    -9.19459    -9.56202
342.000    -9.61840   -12.90866    -8.89209    -9.29607    -9.66372
343.000    -9.73994   -13.02347    -8.99368    -9.39733    -9.76518
344.000    -9.86145   -13.13807    -9.09506    -9.49838    -9.86640
345.000    -9.98291   -13.25248    -9.19625    -9.59922    -9.96738
346.000   -10.10434   -13.36667    -9.29723    -9.69984   -10.06813
347.000   -10.22574   -13.48067    -9.39802    -9.80025   -10.16864
348.000   -10.34710   -13.59447    -9.49861    -9.90045   -10.26891
349.000   -10.46843   -13.70806    -9.59899   -10.00044   -10.36895
350.000   -10.58973   -13.82146    -9.69919   -10.10022   -10.46876
